BookLoan_TABLE_loan_id,REF_TABLE_book_id,REF_TABLE_student_id,BookLoan_TABLE_loan_date,BookLoan_TABLE_return_date,Book_TABLE_title,Book_TABLE_author,Book_TABLE_isbn,REF_TABLE_library_id,Library_TABLE_name,Library_TABLE_location,Student_TABLE_name,Student_TABLE_email,Student_TABLE_date_of_birth,Student_TABLE_major,Enrollment_TABLE_enrollment_id,Enrollment_TABLE_course_id,Enrollment_TABLE_semester,Enrollment_TABLE_grade,Submission_TABLE_submission_id,Submission_TABLE_assignment_id,Submission_TABLE_submission_date,Submission_TABLE_grade
508,508,385,2024-01-25,2025-05-09,Young health because perform.,Joseph Taylor,978-1-4040-4151-6,508,"Howard, Johnson and Adams Library","4074 Kathleen Island Apt. 849
Port Jameston, OR 25008",James Wagner,michaelthomas@example.net,1998-04-29,831,92,142,Fall 2022,F,503,19,2022-07-10 02:01:53,I
508,508,385,2024-01-25,2025-05-09,Young health because perform.,Joseph Taylor,978-1-4040-4151-6,508,"Howard, Johnson and Adams Library","4074 Kathleen Island Apt. 849
Port Jameston, OR 25008",James Wagner,michaelthomas@example.net,1998-04-29,831,95,299,Winter 2020,F,503,19,2022-07-10 02:01:53,I
890,890,385,2024-10-12,2025-07-09,Make board.,Haley Parker,978-0-03-147719-4,890,Davis PLC Library,"867 Blanchard Trail
Chandlerville, MS 74624",James Wagner,michaelthomas@example.net,1998-04-29,831,12,278,Winter 2020,,503,19,2022-07-10 02:01:53,I
890,890,385,2024-10-12,2025-07-09,Make board.,Haley Parker,978-0-03-147719-4,890,Davis PLC Library,"867 Blanchard Trail
Chandlerville, MS 74624",James Wagner,michaelthomas@example.net,1998-04-29,831,92,142,Fall 2022,F,503,19,2022-07-10 02:01:53,I
890,890,385,2024-10-12,2025-07-09,Make board.,Haley Parker,978-0-03-147719-4,890,Davis PLC Library,"867 Blanchard Trail
Chandlerville, MS 74624",James Wagner,michaelthomas@example.net,1998-04-29,831,95,299,Winter 2020,F,503,19,2022-07-10 02:01:53,I
936,936,385,2024-02-23,2025-05-29,Next.,Heather Jackson,978-0-338-38659-5,936,Gordon Group Library,"34761 Spears Cape Suite 093
Riversside, OR 87542",James Wagner,michaelthomas@example.net,1998-04-29,831,12,278,Winter 2020,,503,19,2022-07-10 02:01:53,I
936,936,385,2024-02-23,2025-05-29,Next.,Heather Jackson,978-0-338-38659-5,936,Gordon Group Library,"34761 Spears Cape Suite 093
Riversside, OR 87542",James Wagner,michaelthomas@example.net,1998-04-29,831,92,142,Fall 2022,F,503,19,2022-07-10 02:01:53,I
936,936,385,2024-02-23,2025-05-29,Next.,Heather Jackson,978-0-338-38659-5,936,Gordon Group Library,"34761 Spears Cape Suite 093
Riversside, OR 87542",James Wagner,michaelthomas@example.net,1998-04-29,831,95,299,Winter 2020,F,503,19,2022-07-10 02:01:53,I
198,198,433,2024-09-06,2025-04-12,Fast hundred.,Robert Carson,978-1-134-45740-3,198,Reed PLC Library,"275 White Hill
South Mike, ME 74259",Michael Campbell,pfloyd@example.org,1997-04-14,45,866,742,Summer 2022,B,374,656,2022-12-02 13:20:17,B
198,198,433,2024-09-06,2025-04-12,Fast hundred.,Robert Carson,978-1-134-45740-3,198,Reed PLC Library,"275 White Hill
South Mike, ME 74259",Michael Campbell,pfloyd@example.org,1997-04-14,45,866,742,Summer 2022,B,423,400,2022-11-17 22:39:19,D
198,198,433,2024-09-06,2025-04-12,Fast hundred.,Robert Carson,978-1-134-45740-3,198,Reed PLC Library,"275 White Hill
South Mike, ME 74259",Michael Campbell,pfloyd@example.org,1997-04-14,45,866,742,Summer 2022,B,465,373,2022-01-22 14:08:58,B
206,206,284,2024-08-28,2025-01-09,Catch.,Daniel Smith,978-1-239-61536-4,206,Woods-Johnson Library,"4304 Cody Lock Suite 219
North Blakeberg, ID 89654",Julia Lucas,perkinsalexis@example.com,2000-08-18,997,945,943,Summer 2019,,998,376,2022-04-30 19:21:31,D
689,689,284,2024-07-02,2025-03-01,Rich.,Mark Perez,978-1-55229-339-3,689,Jensen-Scott Library,"831 Diane Glen
New Caseyfort, VA 65275",Julia Lucas,perkinsalexis@example.com,2000-08-18,997,945,943,Summer 2019,,998,376,2022-04-30 19:21:31,D
210,210,961,2024-04-29,2025-08-07,Fast.,Monica Hahn,978-1-03-247095-5,210,Gonzalez Group Library,"7168 Cynthia Loaf
Swansonmouth, WA 28685",Richard Owens,qwade@example.com,2003-01-23,294,787,772,Winter 2021,A,787,536,2022-09-16 16:39:26,D
260,260,961,2024-02-11,2025-08-12,Do despite.,Samantha Nicholson,978-0-85673-960-6,260,Sanford-Whitehead Library,"USNV Little
FPO AA 21102",Richard Owens,qwade@example.com,2003-01-23,294,787,772,Winter 2021,A,787,536,2022-09-16 16:39:26,D
213,213,617,2024-01-29,2025-01-09,Necessary family arrive.,Nicole Jones,978-0-328-27483-3,213,"Harvey, Fox and Nguyen Library","298 Cook Ranch Suite 980
Delgadofurt, MS 33596",Dawn Cunningham,jasminejones@example.net,2005-03-31,970,470,319,Summer 2019,A,541,745,2022-09-04 02:11:35,F
213,213,617,2024-01-29,2025-01-09,Necessary family arrive.,Nicole Jones,978-0-328-27483-3,213,"Harvey, Fox and Nguyen Library","298 Cook Ranch Suite 980
Delgadofurt, MS 33596",Dawn Cunningham,jasminejones@example.net,2005-03-31,970,530,803,Fall 2019,D,541,745,2022-09-04 02:11:35,F
394,394,617,2024-03-04,2025-01-30,Almost.,Ethan Newman,978-0-03-406104-8,394,Hoover-Luna Library,"76190 Martin View
North Patrick, WA 88206",Dawn Cunningham,jasminejones@example.net,2005-03-31,970,470,319,Summer 2019,A,541,745,2022-09-04 02:11:35,F
394,394,617,2024-03-04,2025-01-30,Almost.,Ethan Newman,978-0-03-406104-8,394,Hoover-Luna Library,"76190 Martin View
North Patrick, WA 88206",Dawn Cunningham,jasminejones@example.net,2005-03-31,970,530,803,Fall 2019,D,541,745,2022-09-04 02:11:35,F
823,823,617,2024-07-14,2025-02-25,Hot information nature.,Steven Robinson,978-0-368-61756-0,823,"Li, Zuniga and Carroll Library","685 Samuel Springs
Monicafort, DE 07568",Dawn Cunningham,jasminejones@example.net,2005-03-31,970,470,319,Summer 2019,A,541,745,2022-09-04 02:11:35,F
823,823,617,2024-07-14,2025-02-25,Hot information nature.,Steven Robinson,978-0-368-61756-0,823,"Li, Zuniga and Carroll Library","685 Samuel Springs
Monicafort, DE 07568",Dawn Cunningham,jasminejones@example.net,2005-03-31,970,530,803,Fall 2019,D,541,745,2022-09-04 02:11:35,F
214,214,977,2024-10-13,2024-11-18,Degree.,Willie Thompson,978-0-571-85552-0,214,Oliver-Thomas Library,"0134 Bruce Square
New Shellymouth, OK 29662",William Stephens,jeffrey39@example.net,1998-01-20,651,401,726,Spring 2023,C,140,783,2022-09-17 16:56:33,F
529,529,977,2024-10-02,2025-01-05,Discover glass.,Rebecca Hayes,978-0-9959021-1-4,529,Coleman PLC Library,"96121 Stephanie Heights Suite 740
South Kimberly, NY 11455",William Stephens,jeffrey39@example.net,1998-01-20,651,401,726,Spring 2023,C,140,783,2022-09-17 16:56:33,F
625,625,977,2024-03-25,2024-12-28,First feeling recent.,Jared Wright,978-1-81480-905-8,625,"Long, Hooper and Wyatt Library","222 Humphrey Rapid Suite 787
North Sheilashire, AZ 19774",William Stephens,jeffrey39@example.net,1998-01-20,651,401,726,Spring 2023,C,140,783,2022-09-17 16:56:33,F
220,220,729,2024-08-30,2025-01-09,Station wait officer.,William Johnson,978-0-674-19368-0,220,Mcbride PLC Library,"5721 Michael Street
Port Stephanietown, PA 11631",Alicia Howell,anthonydiaz@example.net,2002-11-17,169,99,306,Summer 2019,F,568,935,2022-08-18 15:09:16,A
478,478,729,2024-10-09,2025-02-20,Mr.,Jill Vang,978-1-67486-229-3,478,Anderson-Simpson Library,"7587 Fisher Meadow Apt. 865
West Jacqueline, KS 61739",Alicia Howell,anthonydiaz@example.net,2002-11-17,169,99,306,Summer 2019,F,568,935,2022-08-18 15:09:16,A
226,226,346,2023-12-11,2025-09-03,Like maybe matter low.,Kathleen Dixon,978-0-378-74163-7,226,"Collins, Roberts and Duffy Library","55085 John Pass Apt. 561
Pattonshire, NV 86811",Amanda Rivera,williamcox@example.com,1999-06-19,939,773,818,Spring 2019,B,906,618,2022-12-05 07:58:56,A
226,226,346,2023-12-11,2025-09-03,Like maybe matter low.,Kathleen Dixon,978-0-378-74163-7,226,"Collins, Roberts and Duffy Library","55085 John Pass Apt. 561
Pattonshire, NV 86811",Amanda Rivera,williamcox@example.com,1999-06-19,939,773,818,Spring 2019,B,1016,164,2022-07-13 16:58:28,A
227,227,953,2024-07-21,2024-10-23,Offer behind.,David Smith,978-1-994494-55-6,227,Williams-Hernandez Library,"3542 Thomas Tunnel Suite 355
West Crystal, MI 67162",Trevor Campbell,aliciapollard@example.net,2006-09-05,129,524,16,Fall 2022,C,65,325,2022-06-18 02:25:34,I
424,424,953,2023-11-23,2025-05-06,High agency check.,Jamie Odom,978-0-538-07279-3,424,"Gutierrez, Barnett and Snow Library","7209 Holly Grove Apt. 017
South Michael, VT 80142",Trevor Campbell,aliciapollard@example.net,2006-09-05,129,524,16,Fall 2022,C,65,325,2022-06-18 02:25:34,I
465,465,953,2024-04-13,2025-01-15,Others single eat.,Steven Smith,978-1-146-17196-0,465,"Casey, Atkinson and Travis Library","3811 Cameron Extensions Suite 906
Lake Angelaview, RI 04526",Trevor Campbell,aliciapollard@example.net,2006-09-05,129,524,16,Fall 2022,C,65,325,2022-06-18 02:25:34,I
648,648,953,2024-09-04,2025-03-10,Scientist early.,Melissa Prince,978-0-915398-17-1,648,Morgan-Diaz Library,"72625 Joshua Crossing Apt. 216
Joshuaton, LA 84642",Trevor Campbell,aliciapollard@example.net,2006-09-05,129,524,16,Fall 2022,C,65,325,2022-06-18 02:25:34,I
229,229,60,2024-02-12,2025-05-25,Shoulder during pass.,Stephanie Shelton,978-1-151-18667-6,229,Lopez-Jimenez Library,"32717 Nicole Drives
Laurenborough, LA 87448",Heather Wilson,brandtheather@example.org,2003-09-09,500,367,489,Summer 2019,F,457,227,2022-04-28 18:14:31,C
229,229,60,2024-02-12,2025-05-25,Shoulder during pass.,Stephanie Shelton,978-1-151-18667-6,229,Lopez-Jimenez Library,"32717 Nicole Drives
Laurenborough, LA 87448",Heather Wilson,brandtheather@example.org,2003-09-09,500,367,489,Summer 2019,F,746,144,2022-06-01 13:15:43,C
229,229,60,2024-02-12,2025-05-25,Shoulder during pass.,Stephanie Shelton,978-1-151-18667-6,229,Lopez-Jimenez Library,"32717 Nicole Drives
Laurenborough, LA 87448",Heather Wilson,brandtheather@example.org,2003-09-09,500,712,396,Summer 2021,A,457,227,2022-04-28 18:14:31,C
229,229,60,2024-02-12,2025-05-25,Shoulder during pass.,Stephanie Shelton,978-1-151-18667-6,229,Lopez-Jimenez Library,"32717 Nicole Drives
Laurenborough, LA 87448",Heather Wilson,brandtheather@example.org,2003-09-09,500,712,396,Summer 2021,A,746,144,2022-06-01 13:15:43,C
229,229,60,2024-02-12,2025-05-25,Shoulder during pass.,Stephanie Shelton,978-1-151-18667-6,229,Lopez-Jimenez Library,"32717 Nicole Drives
Laurenborough, LA 87448",Heather Wilson,brandtheather@example.org,2003-09-09,500,957,446,Spring 2023,F,457,227,2022-04-28 18:14:31,C
229,229,60,2024-02-12,2025-05-25,Shoulder during pass.,Stephanie Shelton,978-1-151-18667-6,229,Lopez-Jimenez Library,"32717 Nicole Drives
Laurenborough, LA 87448",Heather Wilson,brandtheather@example.org,2003-09-09,500,957,446,Spring 2023,F,746,144,2022-06-01 13:15:43,C
232,232,341,2024-07-17,2024-12-10,Cultural idea.,Christina James,978-1-02-826873-3,232,Key-Romero Library,"938 Lauren Canyon Suite 654
Judymouth, MP 71443",Donald Evans,matthewgarcia@example.com,2001-03-07,858,62,803,Spring 2022,D,971,507,2022-06-11 10:22:08,C
460,460,341,2024-05-30,2025-07-15,Project paper success.,Glenn Randall,978-0-336-11740-5,460,Wilson LLC Library,"049 Lisa Summit Suite 380
Port Angieton, AS 62422",Donald Evans,matthewgarcia@example.com,2001-03-07,858,62,803,Spring 2022,D,971,507,2022-06-11 10:22:08,C
233,233,37,2024-04-06,2024-12-24,Agent kind.,Kristin Schaefer,978-0-14-239153-2,233,Thompson-Miller Library,"PSC 0884, Box 8354
APO AE 44130",Randy Soto,hgonzalez@example.com,1995-06-18,195,280,570,Winter 2019,B,1013,187,2022-05-04 03:22:35,D
600,600,37,2024-08-24,2025-07-20,Community always letter.,Erin Shaw,978-0-03-216855-8,600,Koch PLC Library,"9215 Chapman Ridges Suite 082
New Veronicabury, MS 75900",Randy Soto,hgonzalez@example.com,1995-06-18,195,280,570,Winter 2019,B,1013,187,2022-05-04 03:22:35,D
658,658,37,2024-03-06,2025-04-25,Degree card.,Bradley Peterson,978-0-12-025113-1,658,Olsen Ltd Library,"9533 Shari Lodge Suite 361
Sarahberg, ND 42861",Randy Soto,hgonzalez@example.com,1995-06-18,195,280,570,Winter 2019,B,1013,187,2022-05-04 03:22:35,D
732,732,37,2023-12-10,2025-09-20,Teacher serve.,David Gregory,978-1-184-76663-0,732,Sherman and Sons Library,"0600 Kenneth Loop Suite 268
Debraville, FL 54063",Randy Soto,hgonzalez@example.com,1995-06-18,195,280,570,Winter 2019,B,1013,187,2022-05-04 03:22:35,D
857,857,37,2024-02-28,2024-12-28,Example happen.,Michelle May,978-0-477-95272-9,857,Mcgrath-Dixon Library,"173 Rice Summit
North Danielberg, WV 56766",Randy Soto,hgonzalez@example.com,1995-06-18,195,280,570,Winter 2019,B,1013,187,2022-05-04 03:22:35,D
236,236,13,2023-11-05,2025-07-15,Front west throw.,Maria Johnson,978-1-989160-95-4,236,Payne-Hutchinson Library,"9193 Jenna Key Apt. 267
Ericksontown, AS 82178",Vanessa Clark,davisjudith@example.org,1995-04-20,984,634,858,Spring 2019,D,493,515,2022-10-14 16:34:38,C
236,236,13,2023-11-05,2025-07-15,Front west throw.,Maria Johnson,978-1-989160-95-4,236,Payne-Hutchinson Library,"9193 Jenna Key Apt. 267
Ericksontown, AS 82178",Vanessa Clark,davisjudith@example.org,1995-04-20,984,634,858,Spring 2019,D,1072,968,2022-06-23 18:33:17,I
654,654,13,2024-03-26,2025-05-20,Conference institution increase.,Patricia Weaver PhD,978-0-6481524-4-6,654,Martinez-Allen Library,"8892 Barnes Forge Apt. 131
Mcgrathstad, CO 89742",Vanessa Clark,davisjudith@example.org,1995-04-20,984,634,858,Spring 2019,D,493,515,2022-10-14 16:34:38,C
654,654,13,2024-03-26,2025-05-20,Conference institution increase.,Patricia Weaver PhD,978-0-6481524-4-6,654,Martinez-Allen Library,"8892 Barnes Forge Apt. 131
Mcgrathstad, CO 89742",Vanessa Clark,davisjudith@example.org,1995-04-20,984,634,858,Spring 2019,D,1072,968,2022-06-23 18:33:17,I
241,241,779,2024-03-29,2025-10-03,Tend guess.,Henry Pham,978-0-508-01011-4,241,"Pearson, Beck and Lee Library","258 Ross Hills Suite 108
Josephstad, ND 01826",Janice Thomas,jennifermurray@example.com,2002-08-12,545,230,903,Fall 2022,,1009,549,2022-03-15 02:17:31,F
241,241,779,2024-03-29,2025-10-03,Tend guess.,Henry Pham,978-0-508-01011-4,241,"Pearson, Beck and Lee Library","258 Ross Hills Suite 108
Josephstad, ND 01826",Janice Thomas,jennifermurray@example.com,2002-08-12,545,926,265,Spring 2019,D,1009,549,2022-03-15 02:17:31,F
363,363,779,2024-06-09,2025-07-28,Court reflect discover.,Christopher Stevenson,978-0-16-765846-7,363,"Welch, Williams and Watson Library","224 Harris Lakes Suite 177
New Greg, ME 36672",Janice Thomas,jennifermurray@example.com,2002-08-12,545,230,903,Fall 2022,,1009,549,2022-03-15 02:17:31,F
363,363,779,2024-06-09,2025-07-28,Court reflect discover.,Christopher Stevenson,978-0-16-765846-7,363,"Welch, Williams and Watson Library","224 Harris Lakes Suite 177
New Greg, ME 36672",Janice Thomas,jennifermurray@example.com,2002-08-12,545,926,265,Spring 2019,D,1009,549,2022-03-15 02:17:31,F
497,497,779,2024-09-13,2025-04-14,Back artist.,Erin Powell,978-1-5483-5125-0,497,"Lopez, Rodriguez and Diaz Library","081 Catherine Freeway Suite 991
East John, RI 67016",Janice Thomas,jennifermurray@example.com,2002-08-12,545,230,903,Fall 2022,,1009,549,2022-03-15 02:17:31,F
497,497,779,2024-09-13,2025-04-14,Back artist.,Erin Powell,978-1-5483-5125-0,497,"Lopez, Rodriguez and Diaz Library","081 Catherine Freeway Suite 991
East John, RI 67016",Janice Thomas,jennifermurray@example.com,2002-08-12,545,926,265,Spring 2019,D,1009,549,2022-03-15 02:17:31,F
916,916,779,2024-08-14,2025-02-09,Dinner line newspaper.,Ashley Burgess,978-0-7775-7290-0,916,Miles-Sherman Library,"76345 Margaret Inlet
West Josephchester, ID 25526",Janice Thomas,jennifermurray@example.com,2002-08-12,545,230,903,Fall 2022,,1009,549,2022-03-15 02:17:31,F
916,916,779,2024-08-14,2025-02-09,Dinner line newspaper.,Ashley Burgess,978-0-7775-7290-0,916,Miles-Sherman Library,"76345 Margaret Inlet
West Josephchester, ID 25526",Janice Thomas,jennifermurray@example.com,2002-08-12,545,926,265,Spring 2019,D,1009,549,2022-03-15 02:17:31,F
244,244,244,2024-05-24,2025-07-31,Actually summer.,Lance Perry,978-0-7159-0253-0,244,Clayton Group Library,"53647 Jordan Loaf
Danielchester, ID 58550",Randy Murray,henryjoseph@example.com,1994-10-19,240,272,903,Summer 2023,B,674,716,2022-05-21 13:48:05,I
244,244,244,2024-05-24,2025-07-31,Actually summer.,Lance Perry,978-0-7159-0253-0,244,Clayton Group Library,"53647 Jordan Loaf
Danielchester, ID 58550",Randy Murray,henryjoseph@example.com,1994-10-19,240,484,457,Fall 2021,D,674,716,2022-05-21 13:48:05,I
618,618,244,2024-03-08,2025-08-15,Feeling protect American.,Laura Nelson,978-1-64882-794-5,618,Murphy Group Library,"930 Julia Creek Suite 823
Tonyaburgh, ME 02983",Randy Murray,henryjoseph@example.com,1994-10-19,240,272,903,Summer 2023,B,674,716,2022-05-21 13:48:05,I
618,618,244,2024-03-08,2025-08-15,Feeling protect American.,Laura Nelson,978-1-64882-794-5,618,Murphy Group Library,"930 Julia Creek Suite 823
Tonyaburgh, ME 02983",Randy Murray,henryjoseph@example.com,1994-10-19,240,484,457,Fall 2021,D,674,716,2022-05-21 13:48:05,I
763,763,244,2024-07-22,2025-05-01,Artist rule.,Felicia Soto,978-1-161-79280-5,763,"Jones, Ritter and Medina Library","198 Daniel Light
Myerschester, RI 84431",Randy Murray,henryjoseph@example.com,1994-10-19,240,272,903,Summer 2023,B,674,716,2022-05-21 13:48:05,I
763,763,244,2024-07-22,2025-05-01,Artist rule.,Felicia Soto,978-1-161-79280-5,763,"Jones, Ritter and Medina Library","198 Daniel Light
Myerschester, RI 84431",Randy Murray,henryjoseph@example.com,1994-10-19,240,484,457,Fall 2021,D,674,716,2022-05-21 13:48:05,I
246,246,413,2024-05-13,2025-08-13,This know.,David Marsh,978-1-67948-683-8,246,Young Group Library,"14120 Ellis Square Apt. 867
Johnsonland, AZ 98882",Jennifer Lamb,albert12@example.com,2005-12-17,629,536,593,Spring 2020,A,1017,686,2022-06-10 13:49:14,F
246,246,413,2024-05-13,2025-08-13,This know.,David Marsh,978-1-67948-683-8,246,Young Group Library,"14120 Ellis Square Apt. 867
Johnsonland, AZ 98882",Jennifer Lamb,albert12@example.com,2005-12-17,629,557,945,Spring 2019,B,1017,686,2022-06-10 13:49:14,F
246,246,413,2024-05-13,2025-08-13,This know.,David Marsh,978-1-67948-683-8,246,Young Group Library,"14120 Ellis Square Apt. 867
Johnsonland, AZ 98882",Jennifer Lamb,albert12@example.com,2005-12-17,629,608,45,Winter 2022,F,1017,686,2022-06-10 13:49:14,F
246,246,413,2024-05-13,2025-08-13,This know.,David Marsh,978-1-67948-683-8,246,Young Group Library,"14120 Ellis Square Apt. 867
Johnsonland, AZ 98882",Jennifer Lamb,albert12@example.com,2005-12-17,629,721,278,Fall 2019,A,1017,686,2022-06-10 13:49:14,F
262,262,413,2023-11-10,2025-03-03,Into federal sit.,Joseph Reyes,978-1-67295-939-1,262,"Browning, Smith and Hatfield Library","514 Gutierrez Street
Christophershire, AR 59701",Jennifer Lamb,albert12@example.com,2005-12-17,629,536,593,Spring 2020,A,1017,686,2022-06-10 13:49:14,F
262,262,413,2023-11-10,2025-03-03,Into federal sit.,Joseph Reyes,978-1-67295-939-1,262,"Browning, Smith and Hatfield Library","514 Gutierrez Street
Christophershire, AR 59701",Jennifer Lamb,albert12@example.com,2005-12-17,629,557,945,Spring 2019,B,1017,686,2022-06-10 13:49:14,F
262,262,413,2023-11-10,2025-03-03,Into federal sit.,Joseph Reyes,978-1-67295-939-1,262,"Browning, Smith and Hatfield Library","514 Gutierrez Street
Christophershire, AR 59701",Jennifer Lamb,albert12@example.com,2005-12-17,629,608,45,Winter 2022,F,1017,686,2022-06-10 13:49:14,F
262,262,413,2023-11-10,2025-03-03,Into federal sit.,Joseph Reyes,978-1-67295-939-1,262,"Browning, Smith and Hatfield Library","514 Gutierrez Street
Christophershire, AR 59701",Jennifer Lamb,albert12@example.com,2005-12-17,629,721,278,Fall 2019,A,1017,686,2022-06-10 13:49:14,F
253,253,233,2024-07-14,2024-11-25,Fire season.,Vicki Thomas,978-1-05-374612-1,253,Mack Inc Library,"85567 Medina Motorway Suite 645
Christensenport, NM 34872",Michaela Cunningham,zhorton@example.org,2000-02-23,336,147,770,Winter 2023,B,126,919,2022-01-13 04:11:52,B
253,253,233,2024-07-14,2024-11-25,Fire season.,Vicki Thomas,978-1-05-374612-1,253,Mack Inc Library,"85567 Medina Motorway Suite 645
Christensenport, NM 34872",Michaela Cunningham,zhorton@example.org,2000-02-23,336,533,765,Summer 2021,,126,919,2022-01-13 04:11:52,B
254,254,760,2024-06-23,2024-10-29,Consumer nation.,John Gomez,978-0-11-094464-7,254,"Johnson, Duarte and Gomez Library","35180 Bridges Turnpike
Nicholsonhaven, SD 81399",Jodi Wallace,berryadam@example.net,1994-05-01,253,257,842,Winter 2019,,451,164,2022-10-15 22:49:45,D
254,254,760,2024-06-23,2024-10-29,Consumer nation.,John Gomez,978-0-11-094464-7,254,"Johnson, Duarte and Gomez Library","35180 Bridges Turnpike
Nicholsonhaven, SD 81399",Jodi Wallace,berryadam@example.net,1994-05-01,253,344,266,Summer 2019,A,451,164,2022-10-15 22:49:45,D
254,254,760,2024-06-23,2024-10-29,Consumer nation.,John Gomez,978-0-11-094464-7,254,"Johnson, Duarte and Gomez Library","35180 Bridges Turnpike
Nicholsonhaven, SD 81399",Jodi Wallace,berryadam@example.net,1994-05-01,253,633,648,Summer 2022,B,451,164,2022-10-15 22:49:45,D
255,255,895,2024-07-13,2025-09-26,Box care rise.,Paul Roberts,978-0-685-64757-8,255,Galvan-Coleman Library,"919 Cain Forge
New Evelyn, WI 89133",Johnny Moody,michaelpeterson@example.org,2003-05-13,937,896,768,Winter 2023,A,132,793,2022-06-14 18:29:24,D
